pdf_report_date,airport,year_month,count
2021-06,BRW,2018-01,1
2021-06,BRW,2018-02,0
2021-06,BRW,2018-03,0
2021-06,BRW,2018-04,0
2021-06,BRW,2018-05,0
2021-06,BRW,2018-06,1
2021-06,BRW,2018-07,0
2021-06,BRW,2018-08,0
2021-06,BRW,2018-09,0
2021-06,BRW,2018-10,1
2021-06,BRW,2018-11,0
2021-06,BRW,2018-12,0
2022-05,BRW,2019-10,0
2022-05,BRW,2019-11,0
2022-05,BRW,2019-12,1
2023-05,BRW,2020-10,0
2023-05,BRW,2020-11,0
2023-05,BRW,2020-12,0
2023-05,BRW,2021-01,0
2023-05,BRW,2021-02,0
2023-05,BRW,2021-03,0
2023-05,BRW,2021-04,0
2023-05,BRW,2021-05,0
2023-05,BRW,2021-06,1
2023-05,BRW,2021-07,1
2023-05,BRW,2021-08,1
2024-02,BRW,2022-10,0
2024-02,BRW,2022-11,1
2024-02,BRW,2022-12,0
2024-02,BRW,2023-01,0
2024-02,BRW,2023-02,0
2024-02,BRW,2023-03,0
2024-02,BRW,2023-04,0
2024-02,BRW,2023-05,0
2024-02,BRW,2023-06,0
2024-02,BRW,2023-07,1
2024-02,BRW,2023-08,1
2024-02,BRW,2023-09,0
2019-02,BTM,2015-10,0
2019-02,BTM,2015-11,0
2019-02,BTM,2015-12,0
2019-12,BTM,2016-01,0
2019-12,BTM,2016-02,0
2019-12,BTM,2016-03,0
2019-12,BTM,2016-04,0
2019-12,BTM,2016-05,0
2019-12,BTM,2016-06,1
2019-12,BTM,2016-07,0
2019-12,BTM,2016-08,0
2019-12,BTM,2016-09,0
2019-12,BTM,2017-10,0
2019-12,BTM,2017-11,0
2019-12,BTM,2017-12,0
2021-06,BTM,2018-01,0
2021-06,BTM,2018-02,0
2021-06,BTM,2018-03,1
2021-06,BTM,2018-04,0
2021-06,BTM,2018-05,0
2021-06,BTM,2018-06,0
2021-06,BTM,2018-07,0
2021-06,BTM,2018-08,0
2021-06,BTM,2018-09,0
2021-06,BTM,2018-10,0
2021-06,BTM,2018-11,0
2021-06,BTM,2018-12,0
2022-05,BTM,2019-01,0
2022-05,BTM,2019-02,0
2022-05,BTM,2019-03,0
2022-05,BTM,2019-04,1
2022-05,BTM,2019-05,0
2022-05,BTM,2019-06,0
2022-05,BTM,2019-07,0
2022-05,BTM,2019-08,0
2022-05,BTM,2019-09,0
2023-05,BTM,2020-10,0
2023-05,BTM,2020-11,0
2023-05,BTM,2020-12,0
2023-05,BTM,2021-01,0
2023-05,BTM,2021-02,0
2023-05,BTM,2021-03,0
2023-05,BTM,2021-04,0
2023-05,BTM,2021-05,0
2023-05,BTM,2021-06,0
2023-05,BTM,2021-07,0
2023-05,BTM,2021-08,1
2024-02,BTM,2021-10,1
2024-02,BTM,2021-11,1
2024-02,BTM,2021-12,0
2024-02,BTM,2022-01,1
2024-02,BTM,2022-02,0
2024-02,BTM,2022-03,0
2024-02,BTM,2022-04,0
2024-02,BTM,2022-05,0
2024-02,BTM,2022-06,0
2024-02,BTM,2022-07,1
2024-02,BTM,2022-08,0
2024-02,BTM,2022-09,0
2024-02,BTM,2022-10,0
2024-02,BTM,2022-11,0
2024-02,BTM,2022-12,0
2024-02,BTM,2023-01,0
2024-02,BTM,2023-02,0
2024-02,BTM,2023-03,0
2024-02,BTM,2023-04,0
2024-02,BTM,2023-05,0
2024-02,BTM,2023-06,1
2024-02,BTM,2023-07,0
2024-02,BTM,2023-08,1
2024-02,BTM,2023-09,1
2024-02,BTM,2023-10,0
2024-02,BTM,2023-11,1
2024-02,BTM,2023-12,2
2024-02,BTM,2024-01,0
2019-02,BTR,2015-01,0
2019-02,BTR,2015-02,0
2019-02,BTR,2015-03,2
2019-02,BTR,2015-04,0
2019-02,BTR,2015-05,5
2019-02,BTR,2015-06,0
2019-02,BTR,2015-07,3
2019-02,BTR,2015-08,2
2019-02,BTR,2015-09,5
2019-02,BTR,2015-10,2
2019-02,BTR,2015-11,2
2019-02,BTR,2015-12,3
2019-12,BTR,2016-01,1
2019-12,BTR,2016-02,3
2019-12,BTR,2016-03,1
2019-12,BTR,2016-04,4
2019-12,BTR,2016-05,3
2019-12,BTR,2016-06,1
2019-12,BTR,2016-07,1
2019-12,BTR,2016-08,0
2019-12,BTR,2016-09,1
2019-12,BTR,2016-10,3
2019-12,BTR,2016-11,5
2019-12,BTR,2016-12,0
2019-12,BTR,2017-01,4
2019-12,BTR,2017-02,1
2019-12,BTR,2017-03,3
2019-12,BTR,2017-04,4
2019-12,BTR,2017-05,2
2019-12,BTR,2017-06,1
2019-12,BTR,2017-07,3
2019-12,BTR,2017-08,2
2019-12,BTR,2017-09,0
2019-12,BTR,2017-10,2
2019-12,BTR,2017-11,3
2019-12,BTR,2017-12,3
2021-06,BTR,2018-01,2
2021-06,BTR,2018-02,3
2021-06,BTR,2018-03,1
2021-06,BTR,2018-04,0
2021-06,BTR,2018-05,3
2021-06,BTR,2018-06,3
2021-06,BTR,2018-07,1
2021-06,BTR,2018-08,4
2021-06,BTR,2018-09,1
2021-06,BTR,2018-10,2
2021-06,BTR,2018-11,1
2021-06,BTR,2018-12,3
2022-05,BTR,2019-01,1
2022-05,BTR,2019-02,2
2022-05,BTR,2019-03,0
2022-05,BTR,2019-04,4
2022-05,BTR,2019-05,1
2022-05,BTR,2019-06,2
2022-05,BTR,2019-07,4
2022-05,BTR,2019-08,2
2022-05,BTR,2019-09,4
2022-05,BTR,2019-10,1
2022-05,BTR,2019-11,2
2022-05,BTR,2019-12,0
2023-05,BTR,2020-01,1
2023-05,BTR,2020-02,2
2023-05,BTR,2020-03,0
2023-05,BTR,2020-04,0
2023-05,BTR,2020-05,0
2023-05,BTR,2020-06,0
2023-05,BTR,2020-07,0
2023-05,BTR,2020-08,2
2023-05,BTR,2020-09,0
2023-05,BTR,2020-10,0
2023-05,BTR,2020-11,0
2023-05,BTR,2020-12,1
2023-05,BTR,2021-01,1
2023-05,BTR,2021-02,1
2023-05,BTR,2021-03,0
2023-05,BTR,2021-04,1
2023-05,BTR,2021-05,0
2023-05,BTR,2021-06,1
2023-05,BTR,2021-07,4
2023-05,BTR,2021-08,1
2023-08,BTR,2021-09,3
2024-02,BTR,2021-10,4
2024-02,BTR,2021-11,4
2024-02,BTR,2021-12,3
2024-02,BTR,2022-01,3
2024-02,BTR,2022-02,2
2024-02,BTR,2022-03,8
2024-02,BTR,2022-04,7
2024-02,BTR,2022-05,3
2024-02,BTR,2022-06,7
2024-02,BTR,2022-07,9
2024-02,BTR,2022-08,9
2024-02,BTR,2022-09,10
2024-02,BTR,2022-10,2
2024-02,BTR,2022-11,6
2024-02,BTR,2022-12,6
2024-02,BTR,2023-01,4
2024-02,BTR,2023-02,2
2024-02,BTR,2023-03,15
2024-02,BTR,2023-04,4
2024-02,BTR,2023-05,7
2024-02,BTR,2023-06,4
2024-02,BTR,2023-07,5
2024-02,BTR,2023-08,6
2024-02,BTR,2023-09,6
2024-02,BTR,2023-10,8
2024-02,BTR,2023-11,4
2024-02,BTR,2023-12,2
2024-02,BTR,2024-01,5
2019-02,BTV,2015-01,4
2019-02,BTV,2015-02,3
2019-02,BTV,2015-03,5
2019-02,BTV,2015-04,3
2019-02,BTV,2015-05,5
2019-02,BTV,2015-06,4
2019-02,BTV,2015-07,6
2019-02,BTV,2015-08,3
2019-02,BTV,2015-09,5
2019-02,BTV,2015-10,13
2019-02,BTV,2015-11,3
2019-02,BTV,2015-12,4
2019-12,BTV,2016-01,2
2019-12,BTV,2016-02,4
2019-12,BTV,2016-03,3
2019-12,BTV,2016-04,1
2019-12,BTV,2016-05,10
2019-12,BTV,2016-06,1
2019-12,BTV,2016-07,5
2019-12,BTV,2016-08,5
2019-12,BTV,2016-09,5
2019-12,BTV,2016-10,7
2019-12,BTV,2016-11,7
2019-12,BTV,2016-12,6
2019-12,BTV,2017-01,4
2019-12,BTV,2017-02,2
2019-12,BTV,2017-03,7
2019-12,BTV,2017-04,2
2019-12,BTV,2017-05,3
2019-12,BTV,2017-06,4
2019-12,BTV,2017-07,6
2019-12,BTV,2017-08,3
2019-12,BTV,2017-09,5
2019-12,BTV,2017-10,8
2019-12,BTV,2017-11,5
2019-12,BTV,2017-12,6
2021-06,BTV,2018-01,4
2021-06,BTV,2018-02,3
2021-06,BTV,2018-03,5
2021-06,BTV,2018-04,0
2021-06,BTV,2018-05,2
2021-06,BTV,2018-06,2
2021-06,BTV,2018-07,9
2021-06,BTV,2018-08,12
2021-06,BTV,2018-09,6
2021-06,BTV,2018-10,10
2021-06,BTV,2018-11,7
2021-06,BTV,2018-12,6
2022-05,BTV,2019-01,3
2022-05,BTV,2019-02,6
2022-05,BTV,2019-03,3
2022-05,BTV,2019-04,5
2022-05,BTV,2019-05,6
2022-05,BTV,2019-06,5
2022-05,BTV,2019-07,12
2022-05,BTV,2019-08,5
2022-05,BTV,2019-09,6
2022-05,BTV,2019-10,7
2022-05,BTV,2019-11,10
2022-05,BTV,2019-12,7
2023-05,BTV,2020-01,2
2023-05,BTV,2020-02,7
2023-05,BTV,2020-03,3
2023-05,BTV,2020-04,1
2023-05,BTV,2020-05,0
2023-05,BTV,2020-06,2
2023-05,BTV,2020-07,1
2023-05,BTV,2020-08,1
2023-05,BTV,2020-09,1
2023-05,BTV,2020-10,1
2023-05,BTV,2020-11,1
2023-05,BTV,2020-12,3
2023-05,BTV,2021-01,0
2023-05,BTV,2021-02,2
2023-05,BTV,2021-03,1
2023-05,BTV,2021-04,1
2023-05,BTV,2021-05,3
2023-05,BTV,2021-06,4
2023-05,BTV,2021-07,4
2023-05,BTV,2021-08,3
2023-08,BTV,2021-09,4
2024-02,BTV,2021-10,6
2024-02,BTV,2021-11,4
2024-02,BTV,2021-12,8
2024-02,BTV,2022-01,6
2024-02,BTV,2022-02,8
2024-02,BTV,2022-03,9
2024-02,BTV,2022-04,15
2024-02,BTV,2022-05,10
2024-02,BTV,2022-06,9
2024-02,BTV,2022-07,3
2024-02,BTV,2022-08,14
2024-02,BTV,2022-09,12
2024-02,BTV,2022-10,14
2024-02,BTV,2022-11,11
2024-02,BTV,2022-12,16
2024-02,BTV,2023-01,18
2024-02,BTV,2023-02,13
2024-02,BTV,2023-03,16
2024-02,BTV,2023-04,8
2024-02,BTV,2023-05,8
2024-02,BTV,2023-06,7
2024-02,BTV,2023-07,8
2024-02,BTV,2023-08,10
2024-02,BTV,2023-09,17
2024-02,BTV,2023-10,15
2024-02,BTV,2023-11,11
2024-02,BTV,2023-12,9
2024-02,BTV,2024-01,6
2019-02,BUF,2015-01,14
2019-02,BUF,2015-02,4
2019-02,BUF,2015-03,8
2019-02,BUF,2015-04,10
2019-02,BUF,2015-05,13
2019-02,BUF,2015-06,17
2019-02,BUF,2015-07,12
2019-02,BUF,2015-08,19
2019-02,BUF,2015-09,14
2019-02,BUF,2015-10,8
2019-02,BUF,2015-11,13
2019-02,BUF,2015-12,14
2019-12,BUF,2016-01,11
2019-12,BUF,2016-02,6
2019-12,BUF,2016-03,5
2019-12,BUF,2016-04,7
2019-12,BUF,2016-05,12
2019-12,BUF,2016-06,8
2019-12,BUF,2016-07,10
2019-12,BUF,2016-08,12
2019-12,BUF,2016-09,17
2019-12,BUF,2016-10,9
2019-12,BUF,2016-11,5
2019-12,BUF,2016-12,12
2019-12,BUF,2017-01,11
2019-12,BUF,2017-02,10
2019-12,BUF,2017-03,9
2019-12,BUF,2017-04,8
2019-12,BUF,2017-05,13
2019-12,BUF,2017-06,8
2019-12,BUF,2017-07,13
2019-12,BUF,2017-08,13
2019-12,BUF,2017-09,8
2019-12,BUF,2017-10,9
2019-12,BUF,2017-11,14
2019-12,BUF,2017-12,10
2021-06,BUF,2018-01,12
2021-06,BUF,2018-02,8
2021-06,BUF,2018-03,16
2021-06,BUF,2018-04,7
2021-06,BUF,2018-05,9
2021-06,BUF,2018-06,5
2021-06,BUF,2018-07,7
2021-06,BUF,2018-08,7
2021-06,BUF,2018-09,9
2021-06,BUF,2018-10,10
2021-06,BUF,2018-11,6
2021-06,BUF,2018-12,17
2022-05,BUF,2019-01,4
2022-05,BUF,2019-02,6
2022-05,BUF,2019-03,4
2022-05,BUF,2019-04,9
2022-05,BUF,2019-05,7
2022-05,BUF,2019-06,6
2022-05,BUF,2019-07,16
2022-05,BUF,2019-08,12
2022-05,BUF,2019-09,9
2022-05,BUF,2019-10,11
2022-05,BUF,2019-11,10
2022-05,BUF,2019-12,9
2023-05,BUF,2020-01,11
2023-05,BUF,2020-02,5
2023-05,BUF,2020-03,3
2023-05,BUF,2020-04,2
2023-05,BUF,2020-05,2
2023-05,BUF,2020-06,1
2023-05,BUF,2020-07,3
2023-05,BUF,2020-08,4
2023-05,BUF,2020-09,0
2023-05,BUF,2020-10,4
2023-05,BUF,2020-11,1
2023-05,BUF,2020-12,1
2023-05,BUF,2021-01,2
2023-05,BUF,2021-02,3
2023-05,BUF,2021-03,4
2023-05,BUF,2021-04,6
2023-05,BUF,2021-05,7
2023-05,BUF,2021-06,10
2023-05,BUF,2021-07,4
2023-05,BUF,2021-08,9
2023-08,BUF,2021-09,9
2024-02,BUF,2021-10,13
2024-02,BUF,2021-11,13
2024-02,BUF,2021-12,18
2024-02,BUF,2022-01,14
2024-02,BUF,2022-02,16
2024-02,BUF,2022-03,33
2024-02,BUF,2022-04,29
2024-02,BUF,2022-05,21
2024-02,BUF,2022-06,31
2024-02,BUF,2022-07,29
2024-02,BUF,2022-08,29
2024-02,BUF,2022-09,30
2024-02,BUF,2022-10,20
2024-02,BUF,2022-11,26
2024-02,BUF,2022-12,15
2024-02,BUF,2023-01,30
2024-02,BUF,2023-02,26
2024-02,BUF,2023-03,27
2024-02,BUF,2023-04,17
2024-02,BUF,2023-05,23
2024-02,BUF,2023-06,9
2024-02,BUF,2023-07,21
2024-02,BUF,2023-08,34
2024-02,BUF,2023-09,23
2024-02,BUF,2023-10,30
2024-02,BUF,2023-11,17
2024-02,BUF,2023-12,17
2024-02,BUF,2024-01,24
2019-02,BUR,2015-01,6
2019-02,BUR,2015-02,5
2019-02,BUR,2015-03,5
2019-02,BUR,2015-04,10
2019-02,BUR,2015-05,11
2019-02,BUR,2015-06,6
2019-02,BUR,2015-07,11
2019-02,BUR,2015-08,10
2019-02,BUR,2015-09,13
2019-02,BUR,2015-10,6
2019-02,BUR,2015-11,8
2019-02,BUR,2015-12,17
2019-12,BUR,2016-01,7
2019-12,BUR,2016-02,8
2019-12,BUR,2016-03,14
2019-12,BUR,2016-04,9
2019-12,BUR,2016-05,9
2019-12,BUR,2016-06,13
2019-12,BUR,2016-07,16
2019-12,BUR,2016-08,9
2019-12,BUR,2016-09,8
2019-12,BUR,2016-10,12
2019-12,BUR,2016-11,9
2019-12,BUR,2016-12,9
2019-12,BUR,2017-01,14
2019-12,BUR,2017-02,10
2019-12,BUR,2017-03,11
2019-12,BUR,2017-04,5
2019-12,BUR,2017-05,6
2019-12,BUR,2017-06,12
2019-12,BUR,2017-07,8
2019-12,BUR,2017-08,13
2019-12,BUR,2017-09,12
2019-12,BUR,2017-10,7
2019-12,BUR,2017-11,15
2019-12,BUR,2017-12,8
2021-06,BUR,2018-01,11
2021-06,BUR,2018-02,4
2021-06,BUR,2018-03,13
2021-06,BUR,2018-04,9
2021-06,BUR,2018-05,7
2021-06,BUR,2018-06,8
2021-06,BUR,2018-07,10
2021-06,BUR,2018-08,7
2021-06,BUR,2018-09,5
2021-06,BUR,2018-10,4
2021-06,BUR,2018-11,14
2021-06,BUR,2018-12,9
2022-05,BUR,2019-01,9
2022-05,BUR,2019-02,3
2022-05,BUR,2019-03,8
2022-05,BUR,2019-04,19
2022-05,BUR,2019-05,8
2022-05,BUR,2019-06,12
2022-05,BUR,2019-07,16
2022-05,BUR,2019-08,14
2022-05,BUR,2019-09,5
2022-05,BUR,2019-10,8
2022-05,BUR,2019-11,13
2022-05,BUR,2019-12,12
2023-05,BUR,2020-01,12
2023-05,BUR,2020-02,11
2023-05,BUR,2020-03,7
2023-05,BUR,2020-04,0
2023-05,BUR,2020-05,1
2023-05,BUR,2020-06,4
2023-05,BUR,2020-07,5
2023-05,BUR,2020-08,8
2023-05,BUR,2020-09,3
2023-05,BUR,2020-10,5
2023-05,BUR,2020-11,0
2023-05,BUR,2020-12,0
2023-05,BUR,2021-01,0
2023-05,BUR,2021-02,0
2023-05,BUR,2021-03,3
2023-05,BUR,2021-04,5
2023-05,BUR,2021-05,6
2023-05,BUR,2021-06,10
2023-05,BUR,2021-07,12
2023-05,BUR,2021-08,12
2023-08,BUR,2021-09,17
2024-02,BUR,2021-10,18
2024-02,BUR,2021-11,23
2024-02,BUR,2021-12,29
2024-02,BUR,2022-01,11
2024-02,BUR,2022-02,16
2024-02,BUR,2022-03,25
2024-02,BUR,2022-04,30
2024-02,BUR,2022-05,29
2024-02,BUR,2022-06,29
2024-02,BUR,2022-07,31
2024-02,BUR,2022-08,36
2024-02,BUR,2022-09,39
2024-02,BUR,2022-10,40
2024-02,BUR,2022-11,28
2024-02,BUR,2022-12,34
2024-02,BUR,2023-01,30
2024-02,BUR,2023-02,30
2024-02,BUR,2023-03,36
2024-02,BUR,2023-04,23
2024-02,BUR,2023-05,31
2024-02,BUR,2023-06,27
2024-02,BUR,2023-07,25
2024-02,BUR,2023-08,38
2024-02,BUR,2023-09,36
2024-02,BUR,2023-10,35
2024-02,BUR,2023-11,30
2024-02,BUR,2023-12,26
2024-02,BUR,2024-01,21
2019-02,BWI,2015-01,50
2019-02,BWI,2015-02,43
2019-02,BWI,2015-03,50
2019-02,BWI,2015-04,53
2019-02,BWI,2015-05,70
2019-02,BWI,2015-06,129
2019-02,BWI,2015-07,131
2019-02,BWI,2015-08,115
2019-02,BWI,2015-09,84
2019-02,BWI,2015-10,90
2019-02,BWI,2015-11,70
2019-02,BWI,2015-12,85
2019-12,BWI,2016-01,65
2019-12,BWI,2016-02,68
2019-12,BWI,2016-03,67
2019-12,BWI,2016-04,93
2019-12,BWI,2016-05,96
2019-12,BWI,2016-06,93
2019-12,BWI,2016-07,107
2019-12,BWI,2016-08,105
2019-12,BWI,2016-09,95
2019-12,BWI,2016-10,102
2019-12,BWI,2016-11,94
2019-12,BWI,2016-12,89
2019-12,BWI,2017-01,78
2019-12,BWI,2017-02,63
2019-12,BWI,2017-03,77
2019-12,BWI,2017-04,57
2019-12,BWI,2017-05,72
2019-12,BWI,2017-06,79
2019-12,BWI,2017-07,92
2019-12,BWI,2017-08,78
2019-12,BWI,2017-09,42
2019-12,BWI,2017-10,95
2019-12,BWI,2017-11,80
2019-12,BWI,2017-12,83
2021-06,BWI,2018-01,66
2021-06,BWI,2018-02,39
2021-06,BWI,2018-03,68
2021-06,BWI,2018-04,66
2021-06,BWI,2018-05,78
2021-06,BWI,2018-06,87
2021-06,BWI,2018-07,85
2021-06,BWI,2018-08,82
2021-06,BWI,2018-09,62
2021-06,BWI,2018-10,79
2021-06,BWI,2018-11,68
2021-06,BWI,2018-12,70
2022-05,BWI,2019-01,41
2022-05,BWI,2019-02,41
2022-05,BWI,2019-03,54
2022-05,BWI,2019-04,69
2022-05,BWI,2019-05,73
2022-05,BWI,2019-06,57
2022-05,BWI,2019-07,63
2022-05,BWI,2019-08,85
2022-05,BWI,2019-09,47
2022-05,BWI,2019-10,58
2022-05,BWI,2019-11,41
2022-05,BWI,2019-12,71
2023-05,BWI,2020-01,54
2023-05,BWI,2020-02,49
2023-05,BWI,2020-03,18
2023-05,BWI,2020-04,5
2023-05,BWI,2020-05,8
2023-05,BWI,2020-06,11
2023-05,BWI,2020-07,21
2023-05,BWI,2020-08,25
2023-05,BWI,2020-09,22
2023-05,BWI,2020-10,27
2023-05,BWI,2020-11,15
2023-05,BWI,2020-12,24
2023-05,BWI,2021-01,20
2023-05,BWI,2021-02,13
2023-05,BWI,2021-03,29
2023-05,BWI,2021-04,29
2023-05,BWI,2021-05,50
2023-05,BWI,2021-06,56
2023-05,BWI,2021-07,46
2023-05,BWI,2021-08,79
2023-08,BWI,2021-09,56
2024-02,BWI,2021-10,71
2024-02,BWI,2021-11,90
2024-02,BWI,2021-12,71
2024-02,BWI,2022-01,70
2024-02,BWI,2022-02,73
2024-02,BWI,2022-03,89
2024-02,BWI,2022-04,117
2024-02,BWI,2022-05,132
2024-02,BWI,2022-06,121
2024-02,BWI,2022-07,126
2024-02,BWI,2022-08,125
2024-02,BWI,2022-09,121
2024-02,BWI,2022-10,142
2024-02,BWI,2022-11,118
2024-02,BWI,2022-12,126
2024-02,BWI,2023-01,130
2024-02,BWI,2023-02,108
2024-02,BWI,2023-03,119
2024-02,BWI,2023-04,127
2024-02,BWI,2023-05,129
2024-02,BWI,2023-06,135
2024-02,BWI,2023-07,136
2024-02,BWI,2023-08,132
2024-02,BWI,2023-09,140
2024-02,BWI,2023-10,151
2024-02,BWI,2023-11,110
2024-02,BWI,2023-12,119
2024-02,BWI,2024-01,103
2019-02,BZN,2015-01,0
2019-02,BZN,2015-02,1
2019-02,BZN,2015-03,1
2019-02,BZN,2015-04,1
2019-02,BZN,2015-05,1
2019-02,BZN,2015-06,1
2019-02,BZN,2015-07,0
2019-02,BZN,2015-08,4
2019-02,BZN,2015-09,3
2019-02,BZN,2015-10,3
2019-02,BZN,2015-11,2
2019-02,BZN,2015-12,1
2019-12,BZN,2016-01,4
2019-12,BZN,2016-02,1
2019-12,BZN,2016-03,2
2019-12,BZN,2016-04,0
2019-12,BZN,2016-05,1
2019-12,BZN,2016-06,0
2019-12,BZN,2016-07,1
2019-12,BZN,2016-08,4
2019-12,BZN,2016-09,3
2019-12,BZN,2016-10,2
2019-12,BZN,2016-11,2
2019-12,BZN,2016-12,1
2019-12,BZN,2017-01,4
2019-12,BZN,2017-02,5
2019-12,BZN,2017-03,0
2019-12,BZN,2017-04,2
2019-12,BZN,2017-05,2
2019-12,BZN,2017-06,2
2019-12,BZN,2017-07,2
2019-12,BZN,2017-08,4
2019-12,BZN,2017-09,2
2019-12,BZN,2017-10,4
2019-12,BZN,2017-11,2
2019-12,BZN,2017-12,4
2021-06,BZN,2018-01,4
2021-06,BZN,2018-02,1
2021-06,BZN,2018-03,5
2021-06,BZN,2018-04,1
2021-06,BZN,2018-05,2
2021-06,BZN,2018-06,2
2021-06,BZN,2018-07,1
2021-06,BZN,2018-08,5
2021-06,BZN,2018-09,0
2021-06,BZN,2018-10,2
2021-06,BZN,2018-11,3
2021-06,BZN,2018-12,2
2022-05,BZN,2019-01,1
2022-05,BZN,2019-02,0
2022-05,BZN,2019-03,6
2022-05,BZN,2019-04,4
2022-05,BZN,2019-05,4
2022-05,BZN,2019-06,4
2022-05,BZN,2019-07,5
2022-05,BZN,2019-08,5
2022-05,BZN,2019-09,0
2022-05,BZN,2019-10,4
2022-05,BZN,2019-11,6
2022-05,BZN,2019-12,4
2023-05,BZN,2020-01,5
2023-05,BZN,2020-02,3
2023-05,BZN,2020-03,0
2023-05,BZN,2020-04,0
2023-05,BZN,2020-05,0
2023-05,BZN,2020-06,1
2023-05,BZN,2020-07,0
2023-05,BZN,2020-08,1
2023-05,BZN,2020-09,3
2023-05,BZN,2020-10,1
2023-05,BZN,2020-11,1
2023-05,BZN,2020-12,1
2023-05,BZN,2021-01,2
2023-05,BZN,2021-02,3
2023-05,BZN,2021-03,2
2023-05,BZN,2021-04,4
2023-05,BZN,2021-05,3
2023-05,BZN,2021-06,5
2023-05,BZN,2021-07,7
2023-05,BZN,2021-08,10
2023-08,BZN,2021-09,7
2024-02,BZN,2021-10,5
2024-02,BZN,2021-11,6
2024-02,BZN,2021-12,7
2024-02,BZN,2022-01,6
2024-02,BZN,2022-02,6
2024-02,BZN,2022-03,17
2024-02,BZN,2022-04,10
2024-02,BZN,2022-05,15
2024-02,BZN,2022-06,11
2024-02,BZN,2022-07,13
2024-02,BZN,2022-08,18
2024-02,BZN,2022-09,11
2024-02,BZN,2022-10,19
2024-02,BZN,2022-11,14
2024-02,BZN,2022-12,11
2024-02,BZN,2023-01,16
2024-02,BZN,2023-02,22
2024-02,BZN,2023-03,13
2024-02,BZN,2023-04,11
2024-02,BZN,2023-05,11
2024-02,BZN,2023-06,13
2024-02,BZN,2023-07,16
2024-02,BZN,2023-08,27
2024-02,BZN,2023-09,9
2024-02,BZN,2023-10,15
2024-02,BZN,2023-11,8
2024-02,BZN,2023-12,14
2024-02,BZN,2024-01,10
2019-02,CAE,2015-01,0
2019-02,CAE,2015-02,4
2019-02,CAE,2015-03,1
2019-02,CAE,2015-04,3
2019-02,CAE,2015-05,7
2019-02,CAE,2015-06,4
2019-02,CAE,2015-07,3
2019-02,CAE,2015-08,2
2019-02,CAE,2015-09,5
2019-02,CAE,2015-10,4
2019-02,CAE,2015-11,3
2019-02,CAE,2015-12,4
2019-12,CAE,2016-01,3
2019-12,CAE,2016-02,7
2019-12,CAE,2016-03,2
2019-12,CAE,2016-04,2
2019-12,CAE,2016-05,2
2019-12,CAE,2016-06,3
2019-12,CAE,2016-07,5
2019-12,CAE,2016-08,3
2019-12,CAE,2016-09,7
2019-12,CAE,2016-10,2
2019-12,CAE,2016-11,1
2019-12,CAE,2016-12,2
2019-12,CAE,2017-01,4
2019-12,CAE,2017-02,0
2019-12,CAE,2017-03,4
2019-12,CAE,2017-04,2
2019-12,CAE,2017-05,2
2019-12,CAE,2017-06,3
2019-12,CAE,2017-07,2
2019-12,CAE,2017-08,5
2019-12,CAE,2017-09,7
2019-12,CAE,2017-10,5
2019-12,CAE,2017-11,9
2019-12,CAE,2017-12,8
2021-06,CAE,2018-01,4
2021-06,CAE,2018-02,7
2021-06,CAE,2018-03,8
2021-06,CAE,2018-04,6
2021-06,CAE,2018-05,2
2021-06,CAE,2018-06,2
2021-06,CAE,2018-07,7
2021-06,CAE,2018-08,9
2021-06,CAE,2018-09,1
2021-06,CAE,2018-10,2
2021-06,CAE,2018-11,9
2021-06,CAE,2018-12,5
2022-05,CAE,2019-01,4
2022-05,CAE,2019-02,2
2022-05,CAE,2019-03,7
2022-05,CAE,2019-04,9
2022-05,CAE,2019-05,4
2022-05,CAE,2019-06,15
2022-05,CAE,2019-07,7
2022-05,CAE,2019-08,8
2022-05,CAE,2019-09,5
2022-05,CAE,2019-10,5
2022-05,CAE,2019-11,5
2022-05,CAE,2019-12,7
2023-05,CAE,2020-01,7
2023-05,CAE,2020-02,3
2023-05,CAE,2020-03,7
2023-05,CAE,2020-04,0
2023-05,CAE,2020-05,0
2023-05,CAE,2020-06,1
2023-05,CAE,2020-07,2
2023-05,CAE,2020-08,0
2023-05,CAE,2020-09,3
2023-05,CAE,2020-10,2
2023-05,CAE,2020-11,2
2023-05,CAE,2020-12,1
2023-05,CAE,2021-01,4
2023-05,CAE,2021-02,1
2023-05,CAE,2021-03,1
2023-05,CAE,2021-04,3
2023-05,CAE,2021-05,3
2023-05,CAE,2021-06,6
2023-05,CAE,2021-07,5
2023-05,CAE,2021-08,6
2023-08,CAE,2021-09,4
2024-02,CAE,2021-10,5
2024-02,CAE,2021-11,1
2024-02,CAE,2021-12,8
2024-02,CAE,2022-01,8
2024-02,CAE,2022-02,14
2024-02,CAE,2022-03,8
2024-02,CAE,2022-04,7
2024-02,CAE,2022-05,12
2024-02,CAE,2022-06,14
2024-02,CAE,2022-07,6
2024-02,CAE,2022-08,10
2024-02,CAE,2022-09,14
2024-02,CAE,2022-10,17
2024-02,CAE,2022-11,7
2024-02,CAE,2022-12,11
2024-02,CAE,2023-01,6
2024-02,CAE,2023-02,9
2024-02,CAE,2023-03,11
2024-02,CAE,2023-04,10
2024-02,CAE,2023-05,9
2024-02,CAE,2023-06,7
2024-02,CAE,2023-07,13
2024-02,CAE,2023-08,10
2024-02,CAE,2023-09,5
2024-02,CAE,2023-10,9
